,LONGITUDE,LATITUDE,Cluster
41793,-0.26025390625,53.75,74
41794,-0.26025390625,53.75,74
41795,-0.26025390625,53.75,74
41796,-0.26220703125,53.75,74
41797,-0.26025390625,53.75,74
41798,-0.263427734375,53.75,74
41799,-0.26220703125,53.75,74
41800,-0.264892578125,53.75,74
41801,-0.26220703125,53.75,74
41802,-0.26025390625,53.75,74
41803,-0.26220703125,53.75,74
41804,-0.26025390625,53.75,74
41805,-0.26220703125,53.75,74
41806,-0.26025390625,53.75,74
41807,-0.259521484375,53.75,74
41808,-0.26220703125,53.75,74
41809,-0.26025390625,53.75,74
41810,-0.26220703125,53.75,74
41811,-0.2646484375,53.75,74
41812,-0.26220703125,53.75,74
41813,-0.26220703125,53.75,74
41814,-0.26220703125,53.75,74
41815,-0.26220703125,53.75,74
41816,-0.2607421875,53.75,74
41817,-0.26220703125,53.75,74
41818,-0.26220703125,53.75,74
41820,0.53662109375,49.46875,124
41823,-0.1910400390625,53.625,19
41824,0.53857421875,49.46875,124
41826,0.5400390625,49.46875,124
41828,-1.328125,50.84375,44
41829,0.5380859375,49.46875,124
41832,-0.1910400390625,53.625,19
41833,0.5439453125,49.46875,124
41835,0.53955078125,49.46875,124
41836,-1.328125,50.84375,44
41837,-0.1910400390625,53.625,19
41838,0.5439453125,49.46875,124
41840,-0.1910400390625,53.625,19
41842,0.53857421875,49.46875,124
41849,-0.1910400390625,53.625,19
41853,-3.009765625,53.4375,2
41860,-1.166015625,54.59375,24
41863,-0.257080078125,53.75,74
41890,0.5458984375,49.46875,124
41892,0.5458984375,49.46875,124
41898,0.5458984375,49.46875,124
41900,0.5458984375,49.46875,124
41902,-1.3359375,50.84375,44
41910,0.5458984375,49.46875,124
41911,0.1839599609375,49.46875,16
41912,0.5458984375,49.46875,124
41914,0.5458984375,49.46875,124
41917,-1.3349609375,50.84375,44
41926,0.33056640625,51.46875,42
41934,-1.15234375,54.59375,24
41938,-0.198486328125,53.625,19
41946,0.1314697265625,49.46875,16
41957,-1.4208984375,50.90625,11
41974,-1.4208984375,50.90625,11
41990,-1.4208984375,50.90625,11
42004,-1.4208984375,50.90625,11
42015,-1.416015625,50.90625,11
42017,0.1536865234375,49.46875,16
42026,-0.270751953125,53.75,74
42030,-0.19482421875,53.625,19
42033,-1.169921875,54.59375,24
42038,-1.3330078125,50.84375,44
42039,-1.3330078125,50.84375,44
42087,0.188720703125,49.46875,16
42089,-1.3310546875,50.84375,44
42091,-3.01953125,53.4375,2
42093,-2.080078125,57.15625,7
42159,0.1522216796875,49.46875,16
42162,0.1524658203125,49.46875,16
42163,0.15234375,49.46875,16
42164,0.1527099609375,49.46875,16
42165,0.1527099609375,49.46875,16
42166,0.1522216796875,49.46875,16
42167,0.152587890625,49.46875,16
42168,0.155029296875,49.46875,16
42189,-1.326171875,50.84375,44
42442,0.1773681640625,49.46875,16
42445,0.1768798828125,49.46875,16
42450,-0.258056640625,53.75,74
42471,-0.198486328125,53.625,19
42492,0.183837890625,49.46875,16
42494,0.183837890625,49.46875,16
42497,0.142822265625,49.46875,16
42499,0.1392822265625,49.46875,16
42500,0.1405029296875,49.46875,16
42523,-1.0908203125,50.8125,18
42524,-1.0908203125,50.8125,18
42525,-1.0908203125,50.8125,18
42526,-1.0908203125,50.8125,18
42527,-1.0908203125,50.8125,18
42528,-1.0908203125,50.8125,18
42529,-1.0908203125,50.8125,18
42530,-1.0908203125,50.8125,18
42531,-1.0908203125,50.8125,18
42532,-1.0908203125,50.8125,18
42533,-1.0908203125,50.8125,18
42548,0.1314697265625,49.46875,16
42553,-1.328125,50.84375,44
42555,-1.326171875,50.84375,44
42567,0.1314697265625,49.46875,16
42593,0.12310791015625,49.46875,16
42596,0.1834716796875,49.46875,16
42597,0.5458984375,49.46875,124
42598,0.12310791015625,49.46875,16
42600,0.53662109375,49.46875,124
42602,0.5458984375,49.46875,124
42603,0.5458984375,49.46875,124
42604,0.5458984375,49.46875,124
42606,0.5458984375,49.46875,124
42612,-1.3349609375,50.84375,44
42615,-1.4228515625,50.90625,11
42616,-0.2301025390625,53.65625,275
42617,-0.230224609375,53.65625,275
42618,-0.230224609375,53.65625,275
42619,-0.230224609375,53.65625,275
42620,-0.230224609375,53.65625,275
42621,-0.230224609375,53.65625,275
42622,-0.230224609375,53.65625,275
42623,-0.230224609375,53.65625,275
42624,-0.230224609375,53.65625,275
42625,-0.230224609375,53.65625,275
42626,-0.230224609375,53.65625,275
42627,-0.230224609375,53.65625,275
42628,-0.230224609375,53.65625,275
42629,-0.2301025390625,53.65625,275
42630,-0.2301025390625,53.65625,275
42631,-0.230224609375,53.65625,275
42632,-0.2301025390625,53.65625,275
42633,-0.2301025390625,53.65625,275
42634,-0.2301025390625,53.65625,275
42635,-0.2301025390625,53.65625,275
42636,-0.2301025390625,53.65625,275
42637,-0.2301025390625,53.65625,275
42638,-0.2301025390625,53.65625,275
42639,-0.2305908203125,53.65625,275
42640,-0.2301025390625,53.65625,275
42641,-0.2301025390625,53.65625,275
42642,-0.2301025390625,53.65625,275
42643,-0.2301025390625,53.65625,275
42644,-0.2301025390625,53.65625,275
42645,-0.2301025390625,53.65625,275
42646,-0.2301025390625,53.65625,275
42647,-0.2301025390625,53.65625,275
42648,-0.2301025390625,53.65625,275
42649,-0.2301025390625,53.65625,275
42650,-0.2301025390625,53.65625,275
42651,-0.2301025390625,53.65625,275
42652,-0.2301025390625,53.65625,275
42653,-0.2301025390625,53.65625,275
42654,-0.2301025390625,53.65625,275
42655,-0.2301025390625,53.65625,275
42656,-0.2301025390625,53.65625,275
42657,-0.2301025390625,53.65625,275
42658,-0.2301025390625,53.65625,275
42659,-0.2301025390625,53.65625,275
42660,-0.2301025390625,53.65625,275
42661,-0.2301025390625,53.65625,275
42662,-0.2301025390625,53.65625,275
42663,-0.2301025390625,53.65625,275
42664,-0.2301025390625,53.65625,275
42665,-0.2301025390625,53.65625,275
42666,-0.2301025390625,53.65625,275
42667,-0.2301025390625,53.65625,275
42668,-0.2301025390625,53.65625,275
42669,-0.2301025390625,53.65625,275
42670,-0.2301025390625,53.65625,275
42671,-0.2301025390625,53.65625,275
42672,-0.2301025390625,53.65625,275
42673,-0.2301025390625,53.65625,275
42674,-0.2301025390625,53.65625,275
42675,-0.2301025390625,53.65625,275
42676,-0.2301025390625,53.65625,275
42677,-0.2301025390625,53.65625,275
42678,-0.230712890625,53.65625,275
42679,-0.2301025390625,53.65625,275
42680,-0.2301025390625,53.65625,275
42681,-0.230224609375,53.65625,275
42682,-0.230224609375,53.65625,275
42683,-0.230224609375,53.65625,275
42684,-0.2301025390625,53.65625,275
42685,-0.2301025390625,53.65625,275
42686,-0.2301025390625,53.65625,275
42687,-0.2301025390625,53.65625,275
42688,-0.230224609375,53.65625,275
42689,-0.230224609375,53.65625,275
42690,-0.230224609375,53.65625,275
42691,-0.230224609375,53.65625,275
42692,-0.230224609375,53.65625,275
42693,-0.2301025390625,53.65625,275
42694,-0.2301025390625,53.65625,275
42695,-0.230224609375,53.65625,275
42696,-0.2301025390625,53.65625,275
42697,-0.2301025390625,53.65625,275
42698,-0.2301025390625,53.65625,275
42699,-0.2301025390625,53.65625,275
42700,-0.230224609375,53.65625,275
42701,-0.2301025390625,53.65625,275
42702,-0.2301025390625,53.65625,275
42703,-0.2301025390625,53.65625,275
42704,-0.2301025390625,53.65625,275
42705,-0.2301025390625,53.65625,275
42706,-0.230224609375,53.65625,275
42707,-0.230224609375,53.65625,275
42708,-0.230224609375,53.65625,275
42709,-0.2301025390625,53.65625,275
42710,-0.2301025390625,53.65625,275
42711,-0.230224609375,53.65625,275
42712,-0.230224609375,53.65625,275
42713,-0.2301025390625,53.65625,275
42714,-0.230224609375,53.65625,275
42715,-0.230224609375,53.65625,275
42716,-0.2301025390625,53.65625,275
42717,-0.230224609375,53.65625,275
42718,-0.230224609375,53.65625,275
42719,-0.22998046875,53.65625,275
42720,-0.2301025390625,53.65625,275
42721,-0.2301025390625,53.65625,275
42722,-0.230224609375,53.65625,275
42723,-0.230224609375,53.65625,275
42724,-0.2301025390625,53.65625,275
42725,-0.230224609375,53.65625,275
42726,-0.230224609375,53.65625,275
42727,-0.230224609375,53.65625,275
42728,-0.230224609375,53.65625,275
42729,-0.230224609375,53.65625,275
42730,-0.230224609375,53.65625,275
42731,-0.230224609375,53.65625,275
42732,-0.230224609375,53.65625,275
42733,-0.230224609375,53.65625,275
42734,-0.230224609375,53.65625,275
42735,-0.230224609375,53.65625,275
42736,-0.230224609375,53.65625,275
42737,-0.230224609375,53.65625,275
42738,-0.230224609375,53.65625,275
42739,-0.2301025390625,53.65625,275
42740,-0.230224609375,53.65625,275
42741,-0.230224609375,53.65625,275
42742,-0.2301025390625,53.65625,275
42743,-0.230224609375,53.65625,275
42744,-0.230224609375,53.65625,275
42745,-0.2301025390625,53.65625,275
42746,-0.2301025390625,53.65625,275
42747,-0.230224609375,53.65625,275
42748,-0.2301025390625,53.65625,275
42749,-0.230224609375,53.65625,275
42750,-0.230224609375,53.65625,275
42751,-0.230224609375,53.65625,275
42752,-0.2301025390625,53.65625,275
42753,-0.230224609375,53.65625,275
42754,-0.230224609375,53.65625,275
42755,-0.230224609375,53.65625,275
42756,-0.2301025390625,53.65625,275
42757,-0.230224609375,53.65625,275
42758,-0.2301025390625,53.65625,275
42759,-0.2301025390625,53.65625,275
42760,-0.2301025390625,53.65625,275
42761,-0.2301025390625,53.65625,275
42762,-0.2301025390625,53.65625,275
42763,-0.230224609375,53.65625,275
42764,-0.230224609375,53.65625,275
42765,-0.2301025390625,53.65625,275
42766,-0.230224609375,53.65625,275
42767,-0.230224609375,53.65625,275
42768,-0.230224609375,53.65625,275
42769,-0.230224609375,53.65625,275
42770,-0.2301025390625,53.65625,275
42771,-0.2301025390625,53.65625,275
42772,-0.230224609375,53.65625,275
42773,-0.2301025390625,53.65625,275
42774,-0.2301025390625,53.65625,275
42775,-0.230224609375,53.65625,275
42776,-0.2301025390625,53.65625,275
42777,-0.2301025390625,53.65625,275
42778,-0.2301025390625,53.65625,275
42779,-0.230224609375,53.65625,275
42780,-0.2301025390625,53.65625,275
42781,-0.2301025390625,53.65625,275
42782,-0.2301025390625,53.65625,275
42783,-0.2301025390625,53.65625,275
42784,-0.2301025390625,53.65625,275
42785,-0.2301025390625,53.65625,275
42786,-0.230224609375,53.65625,275
42787,-0.230224609375,53.65625,275
42788,-0.2314453125,53.65625,275
42789,-0.2301025390625,53.65625,275
42790,-0.2301025390625,53.65625,275
42791,-0.2301025390625,53.65625,275
42792,-0.230224609375,53.65625,275
42793,-0.2301025390625,53.65625,275
42794,-0.2301025390625,53.65625,275
42799,-2.080078125,57.15625,7
42800,-2.09375,57.15625,7
42804,-2.072265625,57.15625,7
42832,-2.09375,57.15625,7
42834,-2.09375,57.15625,7
43035,-3.013671875,53.4375,2
43046,0.1534423828125,49.46875,16
43054,-1.326171875,50.84375,44
43068,-1.326171875,50.84375,44
43108,-1.419921875,50.90625,11
43123,-1.396484375,50.875,12
43124,-1.095703125,50.8125,18
43125,-1.095703125,50.8125,18
43137,-1.4365234375,50.90625,11
43166,-3.021484375,53.46875,9
43181,0.191162109375,49.46875,16
43210,-0.192138671875,53.625,19
43219,-0.191162109375,53.625,19
43222,-1.166015625,54.59375,24
43224,-0.1910400390625,53.625,19
43244,-0.191650390625,53.625,19
43262,-1.169921875,54.59375,24
43280,-0.189208984375,53.625,19
43283,-0.1890869140625,53.625,19
43292,-0.189208984375,53.625,19
43379,-3.01953125,53.46875,9
43407,0.251220703125,51.46875,279
43408,0.251220703125,51.46875,279
43409,0.251220703125,51.46875,279
43410,0.251220703125,51.46875,279
43411,0.24951171875,51.46875,279
43412,0.251220703125,51.46875,279
43413,0.251220703125,51.46875,279
43414,0.24951171875,51.46875,279
43415,0.24951171875,51.46875,279
43416,0.251220703125,51.46875,279
43417,-0.232666015625,53.65625,275
43418,-0.232666015625,53.65625,275
43419,-0.232666015625,53.65625,275
43420,-0.232666015625,53.65625,275
43421,-0.232666015625,53.65625,275
43422,-0.234375,53.65625,275
43423,-0.232666015625,53.65625,275
43424,-0.232666015625,53.65625,275
43425,-0.232666015625,53.65625,275
43426,-0.232666015625,53.65625,275
43427,-0.232666015625,53.65625,275
43428,-0.23193359375,53.65625,275
43429,0.251220703125,51.46875,279
43430,-0.234375,53.65625,275
43431,-0.234375,53.65625,275
43432,-0.234375,53.65625,275
43433,-0.232666015625,53.65625,275
43434,-0.232666015625,53.65625,275
43435,-0.232666015625,53.65625,275
43437,-0.232666015625,53.65625,275
43439,-0.232666015625,53.65625,275
43441,-0.232666015625,53.65625,275
43442,-0.232666015625,53.65625,275
43443,-0.234375,53.65625,275
43444,-0.234375,53.65625,275
43446,-0.232666015625,53.65625,275
43448,-0.232666015625,53.65625,275
43450,-0.232666015625,53.65625,275
43452,-0.232666015625,53.65625,275
43454,-0.232666015625,53.65625,275
43456,-0.232666015625,53.65625,275
43459,-0.232666015625,53.65625,275
43470,0.2015380859375,49.46875,16
43483,-0.234375,53.65625,275
43485,-0.234375,53.65625,275
43487,-0.2314453125,53.65625,275
43488,-0.234375,53.65625,275
43489,-0.2344970703125,53.65625,275
43490,-0.234375,53.65625,275
43492,-0.2344970703125,53.65625,275
43494,0.247802734375,51.46875,279
43495,0.247802734375,51.46875,279
43496,0.247802734375,51.46875,279
43497,0.247802734375,51.46875,279
43499,-0.234375,53.65625,275
43501,0.2529296875,51.46875,279
43504,-0.234375,53.65625,275
43506,-0.234375,53.65625,275
43508,-0.234375,53.65625,275
43510,-0.2344970703125,53.65625,275
43512,-0.234375,53.65625,275
43514,-0.234375,53.65625,275
43516,-0.234375,53.65625,275
43518,-0.234375,53.65625,275
43520,-0.234375,53.65625,275
43522,-0.2344970703125,53.65625,275
43524,-0.234375,53.65625,275
43526,-0.234375,53.65625,275
43528,-0.234375,53.65625,275
43530,-0.234375,53.65625,275
43532,-0.234375,53.65625,275
43534,-0.2344970703125,53.65625,275
43536,-0.234375,53.65625,275
43538,-0.234375,53.65625,275
43540,-0.234375,53.65625,275
43542,-0.234375,53.65625,275
43544,-0.234375,53.65625,275
43546,-0.234375,53.65625,275
43549,-0.234375,53.65625,275
43551,-0.234375,53.65625,275
43553,-0.234375,53.65625,275
43554,-0.234375,53.65625,275
43555,-0.234375,53.65625,275
43565,-2.08984375,57.15625,7
43567,-2.08984375,57.15625,7
43570,0.2003173828125,49.46875,16
43576,-0.189453125,53.625,19
43774,0.16357421875,49.46875,16
43775,-2.080078125,57.15625,7
43777,-1.4462890625,50.90625,11
43779,0.138916015625,49.46875,16
43780,0.14111328125,49.46875,16
43781,0.490966796875,51.5,15
43783,0.14013671875,49.46875,16
43784,-1.4443359375,50.90625,11
43785,0.1395263671875,49.46875,16
43787,0.1385498046875,49.46875,16
43788,0.5029296875,51.5,15
43789,0.1356201171875,49.46875,16
43790,0.332275390625,51.46875,42
43791,0.1361083984375,49.46875,16
43794,0.153564453125,49.46875,16
43795,-3.021484375,53.4375,2
43797,0.495361328125,51.5,15
43798,0.1719970703125,49.46875,16
43799,0.1678466796875,49.46875,16
43800,0.4912109375,51.5,15
43801,0.1654052734375,49.46875,16
43802,0.495361328125,51.5,15
43803,0.1678466796875,49.46875,16
43804,0.50244140625,51.5,15
43805,0.165283203125,49.46875,16
43806,0.489013671875,51.5,15
43807,0.167724609375,49.46875,16
43808,0.1678466796875,49.46875,16
43815,0.35205078125,51.46875,42
43834,0.351806640625,51.46875,42
43855,0.351806640625,51.46875,42
43982,-3.013671875,53.46875,9
43985,-3.009765625,53.4375,2
43999,-1.330078125,50.84375,44
44004,0.53857421875,49.46875,124
44052,0.5458984375,49.46875,124
44053,0.11883544921875,49.46875,16
44054,-1.4287109375,50.90625,11
44055,-1.4150390625,50.90625,11
44056,-1.419921875,50.90625,11
44057,-1.4228515625,50.90625,11
44058,-1.3916015625,50.875,12
44059,-1.427734375,50.90625,11
44065,0.1868896484375,49.46875,16
44067,-1.392578125,50.875,12
44069,-1.396484375,50.875,12
44070,-2.080078125,57.15625,7
44071,-2.080078125,57.15625,7
44072,-2.080078125,57.15625,7
44073,-2.076171875,57.15625,7
44075,-2.080078125,57.15625,7
44077,-2.076171875,57.15625,7
44078,-2.078125,57.15625,7
44079,-2.080078125,57.15625,7
44080,-2.080078125,57.15625,7
44081,-2.080078125,57.15625,7
44082,-2.080078125,57.15625,7
44083,-2.080078125,57.15625,7
44084,-2.080078125,57.15625,7
44085,-2.080078125,57.15625,7
44086,-2.076171875,57.15625,7
44087,-2.080078125,57.15625,7
44088,-2.080078125,57.15625,7
44089,-2.080078125,57.15625,7
44090,-2.080078125,57.15625,7
44091,-2.080078125,57.15625,7
44092,-2.076171875,57.15625,7
44093,-2.076171875,57.15625,7
44094,-2.080078125,57.15625,7
44095,-2.076171875,57.15625,7
44096,-2.080078125,57.15625,7
44097,-2.080078125,57.15625,7
44098,-2.080078125,57.15625,7
44099,-2.080078125,57.15625,7
44100,-2.076171875,57.15625,7
44101,-2.080078125,57.15625,7
44102,-2.076171875,57.15625,7
44103,-2.080078125,57.15625,7
44104,-2.076171875,57.15625,7
44105,-2.080078125,57.15625,7
44107,-2.080078125,57.15625,7
44109,-2.080078125,57.15625,7
44118,-3.0078125,53.4375,2
44124,-3.009765625,53.4375,2
44135,0.53662109375,49.46875,124
44140,0.53662109375,49.46875,124
44149,0.53662109375,49.46875,124
44151,-1.1552734375,54.59375,24
44156,-0.197265625,53.625,19
44158,0.33447265625,51.46875,42
44159,0.333984375,51.46875,42
44160,0.333740234375,51.46875,42
44161,0.332275390625,51.46875,42
44162,-1.396484375,50.875,12
44163,-1.3984375,50.90625,143
44164,-1.396484375,50.875,12
44165,-1.392578125,50.875,12
44166,-1.3984375,50.875,12
44167,-1.3984375,50.875,12
44168,-1.3984375,50.90625,143
44169,-1.3984375,50.90625,143
44213,0.16845703125,49.46875,16
44215,0.17236328125,49.46875,16
44216,0.173583984375,49.46875,16
44218,0.167236328125,49.46875,16
44221,0.166748046875,49.46875,16
44222,0.1671142578125,49.46875,16
44257,-0.2017822265625,53.625,19
44261,0.346435546875,51.46875,42
44267,0.343017578125,51.46875,42
44290,0.2000732421875,49.46875,16
44291,0.5009765625,51.5,15
44292,0.1488037109375,49.46875,16
44293,0.492431640625,51.5,15
44294,0.1387939453125,49.46875,16
44299,-1.4208984375,50.90625,11
44318,-1.4208984375,50.90625,11
44323,-1.4208984375,50.90625,11
44329,0.10736083984375,49.46875,16
44341,-1.41943359375,50.90625,11
44365,0.18212890625,49.46875,16
44373,-1.4189453125,50.90625,11
44378,-1.3955078125,50.90625,143
44389,-1.4189453125,50.90625,11
44411,-1.3955078125,50.90625,143
44413,-1.4189453125,50.90625,11
44420,0.1619873046875,49.46875,16
44434,0.15283203125,49.46875,16
44436,0.16650390625,49.46875,16
44438,0.123046875,49.46875,16
44445,0.1534423828125,49.46875,16
44452,-1.4189453125,50.90625,11
44470,0.332275390625,51.46875,42
44494,0.1895751953125,49.46875,16
44497,-1.4189453125,50.90625,11
44499,-1.45703125,50.90625,11
44503,0.1533203125,49.46875,16
44507,-1.4423828125,50.90625,11
44512,0.153564453125,49.46875,16
44535,0.157470703125,49.46875,16
44546,0.1571044921875,49.46875,16
44564,0.15380859375,49.46875,16
44570,-3.00390625,53.4375,2
44576,-1.4228515625,50.90625,11
44584,-0.271484375,53.75,74
44587,-0.1942138671875,53.625,19
44590,-1.43359375,50.90625,11
44592,-0.1923828125,53.625,19
44597,-0.192138671875,53.625,19
44602,-0.1922607421875,53.625,19
44617,-1.1533203125,54.59375,24
44637,-0.189208984375,53.625,19
44651,-1.0908203125,50.8125,18
44656,0.1314697265625,49.46875,16
44657,0.1314697265625,49.46875,16
44660,0.4951171875,51.5,15
44661,0.1337890625,49.46875,16
44663,0.48876953125,51.5,15
44696,-0.264892578125,53.75,74
44701,-0.189208984375,53.625,19
44724,0.163818359375,49.46875,16
44726,0.170654296875,49.46875,16
44727,0.1705322265625,49.46875,16
44730,0.170654296875,49.46875,16
44742,-1.4228515625,50.90625,11
44747,0.3310546875,51.46875,42
44759,0.330810546875,51.46875,42
44761,-0.1944580078125,53.625,19
44772,-0.190185546875,53.625,19
44790,0.3310546875,51.46875,42
44825,0.330810546875,51.46875,42
44829,0.330810546875,51.46875,42
44841,-1.4560546875,50.90625,11
44842,-1.3935546875,50.875,12
44850,-0.260986328125,53.75,74
44851,-0.260986328125,53.75,74
44852,-0.2607421875,53.75,74
44853,-1.1533203125,54.59375,24
44855,0.5078125,51.5,15
44917,-0.1949462890625,53.625,19
44920,0.50439453125,51.5,15
44921,0.167724609375,49.46875,16
44923,0.1634521484375,49.46875,16
44924,0.1741943359375,49.46875,16
44925,0.501953125,51.5,15
44926,0.16357421875,49.46875,16
44928,-3.0234375,53.4375,2
44930,-3.02734375,53.46875,9
44939,0.12322998046875,49.46875,16
44942,-1.326171875,50.84375,44
44957,-1.1533203125,54.59375,24
44958,-1.4521484375,50.90625,11
44960,-1.455078125,50.90625,11
44964,-1.4560546875,50.90625,11
45006,-0.271728515625,53.75,74
45035,0.154052734375,49.46875,16
45042,-1.33203125,50.84375,44
45062,-1.1591796875,54.59375,24
45068,0.53662109375,49.46875,124
45096,0.18359375,49.46875,16
45097,0.11767578125,49.46875,16
45101,-1.3984375,50.875,12
45103,-1.3984375,50.90625,143
45106,-1.3984375,50.875,12
45132,-1.3330078125,50.84375,44
45177,-1.1513671875,54.59375,24
45178,-1.1484375,54.59375,24
45179,-1.1494140625,54.59375,24
45180,-1.1513671875,54.59375,24
45181,-1.1513671875,54.59375,24
45182,-1.1513671875,54.59375,24
45183,-1.1513671875,54.59375,24
45184,-1.1494140625,54.59375,24
45186,-1.1513671875,54.59375,24
45187,-1.150390625,54.59375,24
