,LONGITUDE,LATITUDE,imo,Duration,Cluster
15447,-5.703125,56.46875,9740720,10,111
15448,-5.703125,56.46875,9740720,8,111
15449,-5.703125,56.46875,9740720,10,111
15450,-5.703125,56.46875,9740720,10,111
15451,-5.703125,56.46875,9740720,10,111
15453,-5.703125,56.46875,9740720,11,111
15455,-5.703125,56.46875,9740720,8,111
15456,-5.703125,56.46875,9740720,10,111
15458,-5.703125,56.46875,9740720,10,111
15459,-5.703125,56.46875,9740720,9,111
15460,-5.703125,56.46875,9740720,9,111
15461,-5.703125,56.46875,9740720,10,111
15462,-5.703125,56.46875,9740720,8,111
15463,-5.703125,56.46875,9740720,10,111
15464,-5.703125,56.46875,9740720,10,111
15465,-5.703125,56.46875,9740720,10,111
15466,-5.703125,56.46875,9740720,9,111
15467,-5.703125,56.46875,9740720,12,111
15468,-5.703125,56.46875,9740720,10,111
15469,-5.703125,56.46875,9740720,8,111
15470,-5.703125,56.46875,9740720,10,111
15471,-5.703125,56.46875,9740720,10,111
15473,-5.703125,56.46875,9740720,12,111
15474,-5.703125,56.46875,9740720,10,111
15475,-5.703125,56.46875,9740720,10,111
15477,-5.703125,56.46875,9740720,10,111
15478,-5.703125,56.46875,9740720,9,111
15479,-5.703125,56.46875,9740720,13,111
15480,-5.4765625,56.40625,9740720,16,66
15481,-5.703125,56.46875,9740720,10,111
15482,-5.703125,56.46875,9740720,10,111
15483,-5.703125,56.46875,9740720,8,111
15484,-5.703125,56.46875,9740720,10,111
15485,-5.703125,56.46875,9740720,10,111
15486,-5.703125,56.46875,9740720,8,111
15487,-5.703125,56.46875,9740720,12,111
15488,-5.703125,56.46875,9740720,10,111
15489,-5.703125,56.46875,9740720,10,111
15490,-5.703125,56.46875,9740720,8,111
15492,-5.703125,56.46875,9740720,13,111
15493,-5.703125,56.46875,9740720,10,111
15494,-5.703125,56.46875,9740720,12,111
15495,-5.703125,56.46875,9740720,10,111
15496,-5.703125,56.46875,9740720,9,111
15497,-5.703125,56.46875,9740720,8,111
15498,-5.703125,56.46875,9740720,10,111
15499,-5.703125,56.46875,9740720,9,111
15500,-5.703125,56.46875,9740720,9,111
15501,-5.703125,56.46875,9740720,12,111
15504,-5.703125,56.46875,9740720,7,111
15505,-5.703125,56.46875,9740720,10,111
15508,-5.703125,56.46875,9740720,11,111
15509,-5.703125,56.46875,9740720,10,111
15510,-5.703125,56.46875,9740720,10,111
15511,-5.703125,56.46875,9740720,8,111
15512,-5.703125,56.46875,9740720,10,111
15513,-5.703125,56.46875,9740720,10,111
15514,-5.703125,56.46875,9740720,8,111
15516,-5.703125,56.46875,9740720,10,111
15517,-5.703125,56.46875,9740720,10,111
15518,-5.703125,56.46875,9740720,8,111
15519,-5.703125,56.46875,9740720,10,111
15520,-5.703125,56.46875,9740720,10,111
15521,-5.703125,56.46875,9740720,10,111
15523,-5.703125,56.46875,9740720,9,111
15524,-5.703125,56.46875,9740720,10,111
15525,-5.703125,56.46875,9740720,8,111
15526,-5.703125,56.46875,9740720,10,111
15527,-5.703125,56.46875,9740720,10,111
15528,-5.703125,56.46875,9740720,10,111
15529,-5.703125,56.46875,9740720,9,111
15530,-5.703125,56.46875,9740720,10,111
15532,-5.703125,56.46875,9740720,12,111
15533,-5.703125,56.46875,9740720,12,111
15534,-5.703125,56.46875,9740720,12,111
15535,-5.703125,56.46875,9740720,9,111
15536,-5.703125,56.46875,9740720,10,111
15537,-5.4765625,56.40625,9740720,6,66
15538,-5.4765625,56.40625,9740720,6,66
15540,-5.703125,56.46875,9740720,8,111
15541,-5.4765625,56.40625,9740720,7,66
15542,-5.4765625,56.40625,9740720,6,66
15543,-5.4765625,56.40625,9740720,6,66
15544,-5.4765625,56.40625,9740720,6,66
15546,-5.703125,56.46875,9740720,9,111
15547,-5.703125,56.46875,9740720,12,111
15549,-5.703125,56.46875,9740720,12,111
15550,-5.703125,56.46875,9740720,11,111
15551,-5.703125,56.46875,9740720,8,111
15552,-5.703125,56.46875,9740720,10,111
15553,-5.703125,56.46875,9740720,12,111
15554,-5.703125,56.46875,9740720,12,111
15556,-5.703125,56.46875,9740720,11,111
15557,-5.703125,56.46875,9740720,12,111
15558,-5.703125,56.46875,9740720,6,111
15559,-5.703125,56.46875,9740720,9,111
15560,-5.703125,56.46875,9740720,11,111
15561,-5.703125,56.46875,9740720,12,111
15563,-5.703125,56.46875,9740720,12,111
15564,-5.703125,56.46875,9740720,11,111
15565,-5.703125,56.46875,9740720,8,111
15566,-5.703125,56.46875,9740720,10,111
15567,-5.703125,56.46875,9740720,12,111
15568,-5.703125,56.46875,9740720,11,111
15569,-5.703125,56.46875,9740720,12,111
15570,-5.703125,56.46875,9740720,12,111
15571,-5.703125,56.46875,9740720,12,111
15572,-5.703125,56.46875,9740720,8,111
15573,-5.703125,56.46875,9740720,9,111
15574,-5.703125,56.46875,9740720,12,111
15575,-5.703125,56.46875,9740720,13,111
15576,-5.703125,56.46875,9740720,6,111
15577,-5.703125,56.46875,9740720,14,111
15578,-5.703125,56.46875,9740720,10,111
15579,-5.703125,56.46875,9740720,11,111
15580,-5.703125,56.46875,9740720,8,111
15581,-5.703125,56.46875,9740720,10,111
15582,-5.703125,56.46875,9740720,12,111
15583,-5.703125,56.46875,9740720,12,111
15584,-5.703125,56.46875,9740720,12,111
15586,-5.4765625,56.40625,9740720,15,66
15608,-6.19921875,53.34375,9699725,13,11
15613,0.5458984375,49.46875,9418822,48,37
15635,1.0234375,49.4375,9491927,54,22
15639,-6.19921875,53.34375,9491927,73,11
15642,-1.15625,54.59375,9753260,77,97
15649,-2.705078125,51.5,9350757,37,63
15665,0.53662109375,49.46875,9350757,47,85
15670,-4.1171875,50.375,9350757,24,92
15676,-0.195556640625,53.625,9395355,15,96
15678,-0.195556640625,53.625,9395355,16,96
15679,-0.1954345703125,53.625,9395355,15,99
15680,-0.195556640625,53.625,9395355,14,96
15681,-0.195556640625,53.625,9395355,15,96
15682,-0.195556640625,53.625,9395355,15,96
15684,-0.195556640625,53.625,9395355,14,96
15685,-0.195556640625,53.625,9395355,14,96
15686,-0.195556640625,53.625,9395355,7,96
15688,-0.195556640625,53.625,9395355,15,96
15689,-0.1954345703125,53.625,9395355,13,99
15690,-0.1954345703125,53.625,9395355,15,99
15691,-0.1954345703125,53.625,9395355,13,99
15693,-0.195556640625,53.625,9395355,15,96
15694,-0.195556640625,53.625,9395355,28,96
15695,-0.1954345703125,53.625,9395355,13,99
15697,-0.195556640625,53.625,9395355,38,96
15698,-0.195556640625,53.625,9395355,15,96
15699,-0.1954345703125,53.625,9395355,14,99
15700,-0.195556640625,53.625,9395355,38,96
15701,-0.1954345703125,53.625,9395355,14,99
15703,-0.195556640625,53.625,9395355,37,96
15704,-0.1954345703125,53.625,9395355,15,99
15705,-0.1954345703125,53.625,9395355,14,99
15706,-0.195556640625,53.625,9395355,39,96
15707,-0.1954345703125,53.625,9395355,15,99
15709,-0.195556640625,53.625,9395355,37,96
15710,-0.1954345703125,53.625,9395355,15,99
15711,-0.195556640625,53.625,9395355,15,96
15712,-0.1954345703125,53.625,9395355,38,99
15715,-0.195556640625,53.625,9395355,38,96
15716,-0.195556640625,53.625,9395355,15,96
15718,-0.195556640625,53.625,9395355,38,96
15719,-0.195556640625,53.625,9395355,15,96
15720,-0.195556640625,53.625,9395355,15,96
15721,-0.195556640625,53.625,9395355,15,96
15722,-0.195556640625,53.625,9395355,15,96
15723,-0.195556640625,53.625,9395355,14,96
15724,-0.1954345703125,53.625,9395355,15,99
15725,-0.1954345703125,53.625,9395355,15,99
15726,-0.195556640625,53.625,9395355,38,96
15727,-0.195556640625,53.625,9395355,15,96
15728,-0.1954345703125,53.625,9395355,14,99
15729,-0.195556640625,53.625,9395355,36,96
15730,-0.195556640625,53.625,9395355,15,96
15732,-0.195556640625,53.625,9395355,37,96
15733,-0.1954345703125,53.625,9395355,15,99
15734,-0.1954345703125,53.625,9395355,14,99
15735,-0.195556640625,53.625,9395355,37,96
15736,-0.1954345703125,53.625,9395355,15,99
15737,-0.195556640625,53.625,9395355,14,96
15738,-0.1954345703125,53.625,9395355,15,99
15739,-0.195556640625,53.625,9395355,15,96
15740,-0.1954345703125,53.625,9395355,15,99
15742,-0.195556640625,53.625,9395355,15,96
15743,-0.1954345703125,53.625,9395355,14,99
15744,-0.1954345703125,53.625,9395355,14,99
15746,-0.195556640625,53.625,9395355,13,96
15747,-0.195556640625,53.625,9395355,13,96
15748,-0.195556640625,53.625,9395355,14,96
15749,-0.195556640625,53.625,9395355,14,96
15750,-0.195556640625,53.625,9395355,15,96
15751,-0.1954345703125,53.625,9395355,15,99
15752,-0.195556640625,53.625,9395355,14,96
15753,-0.1954345703125,53.625,9395355,15,99
15754,-0.195556640625,53.625,9395355,14,96
15755,-0.195556640625,53.625,9395355,14,96
15756,-0.1954345703125,53.625,9395355,15,99
15757,-0.195556640625,53.625,9395355,14,96
15760,-0.195556640625,53.625,9395355,14,96
15761,-0.195556640625,53.625,9395355,15,96
15763,-0.195556640625,53.625,9395355,14,96
15764,-0.195556640625,53.625,9395355,15,96
15766,-0.195556640625,53.625,9395355,13,96
15767,-0.195556640625,53.625,9395355,14,96
15772,-0.195556640625,53.625,9395355,15,96
15774,-0.195556640625,53.625,9395355,14,96
15775,-0.195556640625,53.625,9395355,15,96
15777,-0.195556640625,53.625,9395355,14,96
15778,-0.195556640625,53.625,9395355,14,96
15779,-0.195556640625,53.625,9395355,14,96
15780,-0.195556640625,53.625,9395355,14,96
15781,-0.195556640625,53.625,9395355,14,96
15783,-0.1954345703125,53.625,9395355,14,99
15784,-0.195556640625,53.625,9395355,14,96
15785,-0.1954345703125,53.625,9395355,14,99
15786,-0.1954345703125,53.625,9395355,14,99
15787,-0.195556640625,53.625,9395355,14,96
15788,-0.1954345703125,53.625,9395355,14,99
15789,-0.195556640625,53.625,9395355,14,96
15790,-0.195556640625,53.625,9395355,15,96
15791,-0.195556640625,53.625,9395355,14,96
15792,-0.195556640625,53.625,9395355,15,96
15793,-0.1954345703125,53.625,9395355,15,99
15794,-0.195556640625,53.625,9395355,15,96
15795,-0.195556640625,53.625,9395355,15,96
15797,-0.195556640625,53.625,9395355,14,96
15798,-0.195556640625,53.625,9395355,13,96
15799,-0.195556640625,53.625,9395355,14,96
15800,-0.1954345703125,53.625,9395355,14,99
15801,-0.195556640625,53.625,9395355,14,96
15802,-0.195556640625,53.625,9395355,13,96
15803,-0.1954345703125,53.625,9395355,15,99
15804,-0.195556640625,53.625,9395355,14,96
15805,-0.195556640625,53.625,9395355,14,96
15806,-0.195556640625,53.625,9395355,15,96
15807,-0.195556640625,53.625,9395355,15,96
15809,-0.195556640625,53.625,9395355,14,96
15811,-0.195556640625,53.625,9395355,15,96
15812,-0.1954345703125,53.625,9395355,14,99
15813,-0.195556640625,53.625,9395355,14,96
15815,-0.195556640625,53.625,9395355,14,96
15817,-0.195556640625,53.625,9395355,15,96
15818,-0.195556640625,53.625,9395355,15,96
15820,-0.195556640625,53.625,9395355,15,96
15822,-0.195556640625,53.625,9395355,15,96
15823,-0.195556640625,53.625,9395355,14,96
15824,-0.195556640625,53.625,9395355,14,96
15826,-0.195556640625,53.625,9395355,18,96
15829,-5.8984375,54.625,8503096,76,28
15840,-1.1533203125,54.59375,9616606,99,8
15858,-3.0078125,53.4375,9611280,259,77
15863,-1.1162109375,50.78125,9319894,7,56
15864,-1.1162109375,50.78125,9319894,6,56
15865,-1.1162109375,50.78125,9319894,8,56
15866,-1.1162109375,50.78125,9319894,6,56
15867,-1.1162109375,50.78125,9319894,6,56
15868,-1.1162109375,50.78125,9319894,7,56
15869,-1.1162109375,50.78125,9319894,7,56
15870,-1.1162109375,50.78125,9319894,7,56
15871,-1.1162109375,50.78125,9319894,7,56
15872,-1.1162109375,50.78125,9319894,7,56
15873,-1.1162109375,50.78125,9319894,360,56
15877,-1.1162109375,50.78125,9319894,26,56
15879,-1.1162109375,50.78125,9319894,186,56
15880,-1.1162109375,50.78125,9319894,39,56
15881,-1.1162109375,50.78125,9319894,73,56
15882,-1.1162109375,50.78125,9319894,7,56
15883,-1.1162109375,50.78125,9319894,10,56
15884,-1.1162109375,50.78125,9319894,23,56
15885,-1.1162109375,50.78125,9319894,8,56
15886,-1.1162109375,50.78125,9319894,260,56
15887,-1.1162109375,50.78125,9319894,138,56
15888,-1.1162109375,50.78125,9319894,6,56
15889,-1.1162109375,50.78125,9319894,7,56
15890,-1.1162109375,50.78125,9319894,6,56
15891,-1.1162109375,50.78125,9319894,9,56
15892,-1.1162109375,50.78125,9319894,8,56
15893,-1.1162109375,50.78125,9319894,6,56
15894,-1.1162109375,50.78125,9319894,6,56
15895,-1.1162109375,50.78125,9319894,8,56
15896,-1.1162109375,50.78125,9319894,7,56
15898,-1.1162109375,50.78125,9319894,23,56
15899,-1.1162109375,50.78125,9319894,42,56
15900,-1.1162109375,50.78125,9319894,6,56
15901,-1.1162109375,50.78125,9319894,7,56
15902,-1.1162109375,50.78125,9319894,6,56
15904,-1.1162109375,50.78125,9319894,69,56
15907,-1.1162109375,50.78125,9319894,17,56
15908,-1.1162109375,50.78125,9319894,142,56
15909,-1.1162109375,50.78125,9319894,18,56
15910,-1.1162109375,50.78125,9319894,132,56
15912,-1.1162109375,50.78125,9319894,21,56
15913,-1.1162109375,50.78125,9319894,72,56
15914,-1.1162109375,50.78125,9319894,6,56
15915,-1.1162109375,50.78125,9319894,7,56
15916,-1.1162109375,50.78125,9319894,7,56
15917,-1.1162109375,50.78125,9319894,6,56
15918,-1.1162109375,50.78125,9319894,31,56
15919,-1.1162109375,50.78125,9319894,7,56
15920,-1.1162109375,50.78125,9319894,6,56
15921,-1.1162109375,50.78125,9319894,6,56
15922,-1.1162109375,50.78125,9319894,6,56
15923,-1.1162109375,50.78125,9319894,7,56
15924,-1.1162109375,50.78125,9319894,7,56
15925,-1.1162109375,50.78125,9319894,8,56
15926,-1.1162109375,50.78125,9319894,18,56
15927,-1.1162109375,50.78125,9319894,7,56
15928,-1.1162109375,50.78125,9319894,6,56
15929,-1.1162109375,50.78125,9319894,6,56
15930,-1.1162109375,50.78125,9319894,6,56
15931,-1.1162109375,50.78125,9319894,6,56
15932,-1.1162109375,50.78125,9319894,6,56
15933,-1.1162109375,50.78125,9319894,6,56
15934,-1.1162109375,50.78125,9319894,6,56
15935,-1.1162109375,50.78125,9319894,6,56
15936,-1.1162109375,50.78125,9319894,7,56
15937,-1.1162109375,50.78125,9319894,7,56
15938,-1.1162109375,50.78125,9319894,6,56
15939,-1.1162109375,50.78125,9319894,7,56
15940,-1.1162109375,50.78125,9319894,7,56
15941,-1.1162109375,50.78125,9319894,7,56
15943,-1.1162109375,50.78125,9319894,6,56
15944,-1.1162109375,50.78125,9319894,7,56
15945,-1.1162109375,50.78125,9319894,7,56
15946,-1.1162109375,50.78125,9319894,167,56
15947,-1.1162109375,50.78125,9319894,117,56
15948,-1.1162109375,50.78125,9319894,117,56
15949,-1.1162109375,50.78125,9319894,7,56
15950,-1.1162109375,50.78125,9319894,6,56
15951,-1.1162109375,50.78125,9319894,7,56
15952,-1.1162109375,50.78125,9319894,6,56
15953,-1.1162109375,50.78125,9319894,7,56
15954,-1.1162109375,50.78125,9319894,6,56
15955,-1.1162109375,50.78125,9319894,7,56
15956,-1.1162109375,50.78125,9319894,6,56
15958,-1.1162109375,50.78125,9319894,6,56
15959,-1.1162109375,50.78125,9319894,7,56
15960,-1.1162109375,50.78125,9319894,7,56
15961,-1.1162109375,50.78125,9319894,6,56
15962,-1.1162109375,50.78125,9319894,6,56
15963,-1.1162109375,50.78125,9319894,130,56
15964,-1.1162109375,50.78125,9319894,20,56
15965,-1.1162109375,50.78125,9319894,20,56
15966,-1.1162109375,50.78125,9319894,20,56
15967,-1.1162109375,50.78125,9319894,7,56
15968,-1.1162109375,50.78125,9319894,6,56
15969,-1.1162109375,50.78125,9319894,6,56
15970,-1.1162109375,50.78125,9319894,6,56
15972,-1.1162109375,50.78125,9319894,7,56
15974,-1.1162109375,50.78125,9319894,6,56
15975,-1.1162109375,50.78125,9319894,6,56
15976,-1.1162109375,50.78125,9319894,7,56
15977,-1.1162109375,50.78125,9319894,7,56
15978,-1.1162109375,50.78125,9319894,6,56
15979,-1.1162109375,50.78125,9319894,6,56
15980,-1.1162109375,50.78125,9319894,6,56
15981,-1.1162109375,50.78125,9319894,66,56
15982,-1.1162109375,50.78125,9319894,162,56
15983,-1.1162109375,50.78125,9319894,9,56
15984,-1.1162109375,50.78125,9319894,8,56
15985,-1.1162109375,50.78125,9319894,7,56
15986,-1.1162109375,50.78125,9319894,6,56
15987,-1.1162109375,50.78125,9319894,6,56
15988,-1.1162109375,50.78125,9319894,34,56
15989,-1.1162109375,50.78125,9319894,10,56
15990,-1.1162109375,50.78125,9319894,6,56
15991,-1.1162109375,50.78125,9319894,8,56
15992,-1.1162109375,50.78125,9319894,8,56
16078,-2.701171875,51.5,9421623,64,30
16106,-8.2578125,51.84375,9776767,91,71
16111,-4.76171875,55.96875,9239733,64,45
16117,-4.76171875,55.96875,9239733,51,45
16128,-4.76171875,55.96875,9239733,104,45
16135,-1.02734375,60.34375,9269192,53,122
16136,-1.02734375,60.34375,9269192,89,122
16139,-1.02734375,60.34375,9269192,22,122
16141,-1.02734375,60.34375,9269192,41,122
16143,-1.02734375,60.34375,9269192,11,122
16144,-1.02734375,60.34375,9269192,46,122
16146,-1.02734375,60.34375,9269192,40,122
16147,-1.02734375,60.34375,9269192,21,122
16151,-1.02734375,60.34375,9269192,18,122
16159,-1.02734375,60.34375,9269192,19,122
16160,-1.02734375,60.34375,9269192,12,122
16161,-1.02734375,60.34375,9269192,58,122
16164,-1.02734375,60.34375,9269192,225,122
16169,-1.02734375,60.34375,9269192,14,122
16171,-1.02734375,60.34375,9269192,36,122
16172,-1.02734375,60.34375,9269192,12,122
16173,-1.02734375,60.34375,9269192,12,122
16174,-1.02734375,60.34375,9269192,12,122
16176,-1.02734375,60.34375,9269192,38,122
16177,-1.02734375,60.34375,9269192,12,122
16179,-1.02734375,60.34375,9269192,13,122
16180,-1.02734375,60.34375,9269192,38,122
16181,-1.02734375,60.34375,9269192,40,122
16182,-1.02734375,60.34375,9269192,13,122
16183,-1.02734375,60.34375,9269192,13,122
16187,-1.02734375,60.34375,9269192,37,122
16188,-1.02734375,60.34375,9269192,156,122
16189,-1.02734375,60.34375,9269192,40,122
16191,-1.02734375,60.34375,9269192,14,122
16192,-1.02734375,60.34375,9269192,24,122
16194,-1.02734375,60.34375,9269192,11,122
16196,-1.02734375,60.34375,9269192,39,122
16197,-1.02734375,60.34375,9269192,12,122
16198,-1.02734375,60.34375,9269192,17,122
16200,-1.02734375,60.34375,9269192,12,122
16204,-1.02734375,60.34375,9269192,38,122
16205,-1.02734375,60.34375,9269192,9,122
16206,-1.02734375,60.34375,9269192,7,122
16207,-1.02734375,60.34375,9269192,21,122
16210,-1.02734375,60.34375,9269192,38,122
16212,-1.02734375,60.34375,9269192,7,122
16213,-1.02734375,60.34375,9269192,20,122
16214,-1.02734375,60.34375,9269192,14,122
16217,-1.02734375,60.34375,9269192,11,122
16218,-1.02734375,60.34375,9269192,6,122
16221,-1.02734375,60.34375,9269192,43,122
16223,-1.02734375,60.34375,9269192,13,122
16224,-1.02734375,60.34375,9269192,8,122
16225,-1.02734375,60.34375,9269192,13,122
16228,-1.02734375,60.34375,9269192,14,122
16229,-1.02734375,60.34375,9269192,6,122
16230,-1.02734375,60.34375,9269192,21,122
16231,-1.02734375,60.34375,9269192,55,122
16233,-1.02734375,60.34375,9269192,11,122
16234,-1.02734375,60.34375,9269192,21,122
16235,-1.02734375,60.34375,9269192,14,122
16236,-1.02734375,60.34375,9269192,45,122
16237,-1.02734375,60.34375,9269192,37,122
16239,-1.02734375,60.34375,9269192,30,122
16241,-1.02734375,60.34375,9269192,39,122
16242,-1.02734375,60.34375,9269192,37,122
16243,-1.02734375,60.34375,9269192,12,122
16245,-1.02734375,60.34375,9269192,15,122
16246,-1.02734375,60.34375,9269192,12,122
16247,-1.02734375,60.34375,9269192,39,122
16252,-1.02734375,60.34375,9269192,11,122
16258,-1.02734375,60.34375,9269192,39,122
16260,-1.02734375,60.34375,9269192,38,122
16261,-1.02734375,60.34375,9269192,20,122
16263,-1.02734375,60.34375,9269192,38,122
16266,-1.02734375,60.34375,9269192,38,122
16267,-1.02734375,60.34375,9269192,13,122
16268,-1.02734375,60.34375,9269192,7,122
16269,-1.02734375,60.34375,9269192,21,122
16270,-1.02734375,60.34375,9269192,14,122
16272,-1.02734375,60.34375,9269192,38,122
16273,-1.02734375,60.34375,9269192,21,122
16275,-1.02734375,60.34375,9269192,38,122
16277,-1.02734375,60.34375,9269192,13,122
16279,-1.02734375,60.34375,9269192,23,122
16284,-1.02734375,60.34375,9269192,15,122
16285,-1.02734375,60.34375,9269192,13,122
16290,-1.02734375,60.34375,9269192,13,122
16294,-1.02734375,60.34375,9269192,14,122
16295,-1.02734375,60.34375,9269192,9,122
16300,-1.02734375,60.34375,9269192,39,122
16301,-1.02734375,60.34375,9269192,13,122
16308,-1.02734375,60.34375,9269192,11,122
16309,-1.02734375,60.34375,9269192,6,122
16312,-1.02734375,60.34375,9269192,13,122
16315,-1.02734375,60.34375,9269192,13,122
16316,-1.02734375,60.34375,9269192,10,122
16317,-1.02734375,60.34375,9269192,15,122
16318,-1.02734375,60.34375,9269192,13,122
16319,-1.02734375,60.34375,9269192,21,122
16322,-1.02734375,60.34375,9269192,11,122
16323,-1.02734375,60.34375,9269192,66,122
16324,-1.02734375,60.34375,9269192,40,122
16327,-1.02734375,60.34375,9269192,17,122
16328,-1.02734375,60.34375,9269192,13,122
16329,-1.02734375,60.34375,9269192,38,122
16337,-1.02734375,60.34375,9269192,11,122
16338,-1.02734375,60.34375,9269192,40,122
16341,-1.02734375,60.34375,9269192,6,122
16342,-1.02734375,60.34375,9269192,14,122
