LONGITUDE,LATITUDE,PORT_NAME,PORT_CODE,CNTR_CODE3,SIZE,geometry,Master
120.4176403335466,31.96977530808692,JINGANG_1,JIN_7_1,CHN,614.0,POINT (120.4176403335466 31.96977530808692),JINGANG_1
131.09838010999172,31.461694399539244,SHIBUSHI_2,SHI_17,JPN,233.0,POINT (131.0983801099917 31.46169439953924),SHIBUSHI
120.1790029853814,31.92518929890628,XIAGANG,XIA_7_1,CHN,833.0,POINT (120.1790029853814 31.92518929890628),
13.552884321494876,45.78683721314,MONFALCONE_1,MON_11,ITA,222.0,POINT (13.55288432149488 45.78683721314),
120.54069883336416,32.00383762503169,DAXIN,DAX,CHN,422.0,POINT (120.5406988333642 32.00383762503169),
125.71480155674588,7.292371264281497,LA PAZ_2,LA _10,PHL,343.0,POINT (125.7148015567459 7.292371264281497),
32.50284887005594,-25.96110475988644,MATOLA,MAT_12,MOZ,175.0,POINT (32.50284887005594 -25.96110475988644),
41.655189616978575,41.64831532741452,BATUMI_1,BAT_11,GEO,264.0,POINT (41.65518961697857 41.64831532741452),
2.422751086917996,6.346932897155647,COTONOU_1,COT,BEN,482.0,POINT (2.422751086917996 6.346932897155647),
106.97163372690272,-6.077398061067073,BEKASI,BEK_2,IDN,234.0,POINT (106.9716337269027 -6.077398061067073),
-8.719191467661341,40.6536287562179,GAFANHA DA NAZARE,GAF,PRT,100.0,POINT (-8.719191467661341 40.6536287562179),GAFANHA DA NAZARE
13.261416843747748,-8.793378593021572,LUANDA_1,LUA,AGO,328.0,POINT (13.26141684374775 -8.793378593021572),PORTO DE LUANDA
15.21599636283688,32.36233419676832,MISRATAH_1,MIS_5,LBY,133.0,POINT (15.21599636283688 32.36233419676832),MISRATAH_1
121.13146757674036,38.812047221984265,LUSHUN_1,LUS_5,CHN,158.0,POINT (121.1314675767404 38.81204722198427),
121.57227322102712,31.37730928304059,BAOSHAN_2,BAO_2,CHN,1240.0,POINT (121.5722732210271 31.37730928304059),
29.70981568271144,40.7737326019334,ULASLI,ULA_1,TUR,455.0,POINT (29.70981568271144 40.7737326019334),
27.73909351997173,59.42405317026479,SILLAMAE_1,SIL_3,EST,271.0,POINT (27.73909351997173 59.42405317026479),PORT OF SILLAMAE - SILPORT
106.73415621806932,10.76606308295769,QUAN BON_1,QUA_3,VNM,450.0,POINT (106.7341562180693 10.76606308295769),QUAN BAY
-79.81558032267024,9.392356739618728,RIO ALEJANDRO,RIO_10,PAN,108.0,POINT (-79.81558032267024 9.392356739618728),RIO ALEJANDRO
21.16123773843482,55.64556298164234,KLAIPEDA_2,KLA_6,LTU,311.0,POINT (21.16123773843482 55.64556298164234),
24.08097275439282,59.33274791785061,PALDISKI_1,PAL_10,EST,212.0,POINT (24.08097275439282 59.33274791785061),
27.53542334451894,42.45210680611755,BURGAS_2,BUR_8,BGR,350.0,POINT (27.53542334451894 42.45210680611755),
-80.11616300605404,26.07036631691338,DANIA BEACH,DAN_2,USA,270.0,POINT (-80.11616300605404 26.07036631691338),
78.21731561413894,8.748656264777889,KORAMPALLAM,KOR_6,IND,746.0,POINT (78.21731561413894 8.748656264777889),
103.42464720251668,3.973525419320689,KUANTAN_2,KUA_9,MYS,468.0,POINT (103.4246472025167 3.973525419320689),KUANTAN_2
120.94528019366902,14.63436434859192,NIUGAN,NIU,PHL,341.0,POINT (120.945280193669 14.63436434859192),
-156.46641891805174,20.896605512033176,KAHULUI_1,KAH,USA,62.0,POINT (-156.4664189180517 20.89660551203318),
133.42488703193146,34.46278595906473,FUKUYAMA_1,FUK_3,JPN,344.0,POINT (133.4248870319315 34.46278595906473),FUKUYAMA
32.35304421534921,31.202735616757444,PORT SAID_2,POR_56,EGY,486.0,POINT (32.35304421534921 31.20273561675744),PORT SAID_2
32.302172417571335,31.24267357365032,PORT SAID_3,POR_57,EGY,363.0,POINT (32.30217241757133 31.24267357365032),
32.35648051844897,31.21533750733368,PORT SAID_4,POR_58,EGY,313.0,POINT (32.35648051844897 31.21533750733368),PORT SAID_2
31.764005160082,31.460860661696827,DAMIETTA_1,DAM_9,EGY,696.0,POINT (31.764005160082 31.46086066169683),
29.87478774816175,31.18939710919933,ALEXANDRIA_5,ALE_7,EGY,526.0,POINT (29.87478774816175 31.18939710919933),
144.33861617939306,42.9945631025007,KUSHIRO_2,KUS_4,JPN,260.0,POINT (144.3386161793931 42.9945631025007),
141.78235249430418,42.61010444795636,TOMAKOMAI_3,TOM_3,JPN,298.0,POINT (141.7823524943042 42.61010444795636),
-97.8834003029896,22.48111586644247,LA PEDRERA,LA _11,MEX,696.0,POINT (-97.8834003029896 22.48111586644247),
-13.71922721150682,9.514552664316977,CAMAYENNE,CAM_8,GIN,396.0,POINT (-13.71922721150682 9.514552664316977),
-13.215120178533912,8.494131402172012,FREETOWN_1,FRE_8,SLE,133.0,POINT (-13.21512017853391 8.494131402172012),FREETOWN
-86.9761059226322,20.481933898830352,SAN MIGUEL DE COZUMEL_1,SAN_63,MEX,147.0,POINT (-86.9761059226322 20.48193389883035),
119.53540639629423,35.36559952569404,RIZHAO_2_1,RIZ_2_1,CHN,713.0,POINT (119.5354063962942 35.36559952569404),
100.55536436203218,13.657689076276789,PHRA PRADAENG,PHR,THA,366.0,POINT (100.5553643620322 13.65768907627679),
-8.416780486893153,51.90011312733933,CORK_1,COR_9,IRL,90.0,POINT (-8.416780486893153 51.90011312733933),CORK_1
41.63779058636308,42.27447610247711,P'OT'I_2,P'O_2,GEO,51.0,POINT (41.63779058636308 42.27447610247711),
129.38528857856937,35.521072976350766,ULSAN_2,ULS_1,KOR,883.0,POINT (129.3852885785694 35.52107297635077),
-69.88138379626646,18.474736616001497,VILLA FRANCISCA,VIL_10,DOM,237.0,POINT (-69.88138379626646 18.4747366160015),
120.80907659865352,32.01173282005959,RENGANG,REN_2,CHN,192.0,POINT (120.8090765986535 32.01173282005959),
120.84307730192586,37.81895174656189,XINGANG_1,XIN_5,CHN,433.0,POINT (120.8430773019259 37.81895174656189),
100.65925881936076,4.256268464948474,LUMUT_1,LUM_4,MYS,149.0,POINT (100.6592588193608 4.256268464948474),
128.8137214123003,35.07327725088419,KIMHAE,KIM_5,KOR,2542.0,POINT (128.8137214123003 35.07327725088419),
70.22556532353595,22.98657202882761,KANDLA_1,KAN_9,IND,787.0,POINT (70.22556532353595 22.98657202882761),
-97.41792018372254,27.816958493607096,CORPUS CHRISTI_1,COR_10,USA,308.0,POINT (-97.41792018372254 27.8169584936071),CORPUS CHRISTI_1
16.24210380137192,58.623695662093816,LINDO,LIN_5,SWE,99.0,POINT (16.24210380137192 58.62369566209382),NORRKOPING
56.36444321681492,25.1914261773777,AL FUJAYRAH_1,AL _30,ARE,1209.0,POINT (56.36444321681492 25.1914261773777),
125.6519630315466,7.209904436150944,MAHAYAG,MAH_5,PHL,214.0,POINT (125.6519630315466 7.209904436150944),
48.163850136619416,29.04398930987431,AL FAHAHIL_4,AL _31,KWT,290.0,POINT (48.16385013661942 29.04398930987431),
19.06732515720753,59.72011289309901,BJORKO,BJO,SWE,113.0,POINT (19.06732515720753 59.72011289309901),
176.17878554036508,-37.65802581712066,TAURANGA_1,TAU_1_1,NZL,459.0,POINT (176.1787855403651 -37.65802581712066),
35.019661627176454,32.8157541884537,HAIFA_1,HAI_8,ISR,649.0,POINT (35.01966162717645 32.8157541884537),HAIFA_1
-16.22798688491549,28.487690456352706,SANTA CRUZ DE TENERIFE_2,SAN_64,ESP,256.0,POINT (-16.22798688491549 28.48769045635271),
-149.8869424857842,61.24201462534658,ANCHORAGE_1,ANC_3,USA,202.0,POINT (-149.8869424857842 61.24201462534658),
-64.94896014367757,18.33533666666897,CHARLOTTE AMALIE_2,CHA_19,VIR,134.0,POINT (-64.94896014367757 18.33533666666897),CHARLOTTE AMALIE_2
131.23455128068423,33.94359557894525,UBE_2,UBE_1,JPN,168.0,POINT (131.2345512806842 33.94359557894525),UBE_1
-5.998703784726623,37.3568470937412,GELVES,GEL_3,ESP,195.0,POINT (-5.998703784726623 37.3568470937412),
-95.17969151998524,29.744519848484703,CLOVERLEAF,CLO,USA,515.0,POINT (-95.17969151998524 29.7445198484847),
122.08809900166952,40.247061822676734,HONGHAI,HON_12,CHN,437.0,POINT (122.0880990016695 40.24706182267673),
54.651412937633154,24.80766391157,ABU DHABI_2,ABU_6,ARE,534.0,POINT (54.65141293763315 24.80766391157),
120.03920689779083,31.95711283567963,SHIZHUANG,SHI_18,CHN,348.0,POINT (120.0392068977908 31.95711283567963),
-61.49483222174839,10.402592136270414,COUVA_2,COU_5,TTO,523.0,POINT (-61.49483222174839 10.40259213627041),
118.07870413306264,24.51355468924392,XIAMEN_2,XIA_8_1,CHN,487.0,POINT (118.0787041330626 24.51355468924392),
55.4837978707065,25.47214638257226,AJMAN_3,AJM_3,ARE,417.0,POINT (55.4837978707065 25.47214638257226),
101.14832964934516,12.656494279898537,RAYONG_1,RAY_4,THA,599.0,POINT (101.1483296493452 12.65649427989854),
103.54888524329704,1.348853668588186,PEKAN NENAS,PEK,MYS,983.0,POINT (103.548885243297 1.348853668588186),TANJUNG PELEPAS PORT
121.3772208316348,31.499496191601736,LUOJING,LUO,CHN,663.0,POINT (121.3772208316348 31.49949619160174),
36.1877606621041,36.59423582191781,ISKENDERUN_1,ISK_1,TUR,225.0,POINT (36.1877606621041 36.59423582191781),
-76.83314139219374,17.983902897206086,KINGSTON_2,KIN_9,JAM,816.0,POINT (-76.83314139219374 17.98390289720609),
-4.117836168746315,50.361481967873694,PLYMOUTH_1,PLY_1,GBR,69.0,POINT (-4.117836168746315 50.36148196787369),NANSHUI_2
2.148866375067134,41.30883459913146,EL PRAT DE LLOBREGAT,EL _4,ESP,881.0,POINT (2.148866375067134 41.30883459913146),
121.99251200001014,40.68847763333603,RONGXING_1,RON_2,CHN,270.0,POINT (121.9925120000101 40.68847763333603),
10.645337104252516,35.8268564542978,SOUSSE_2,SOU_13,TUN,194.0,POINT (10.64533710425252 35.8268564542978),
22.90561391934081,40.63520726864612,MENEMENI,MEN_2,GRC,486.0,POINT (22.90561391934081 40.63520726864612),THESSALONIKI (THESSALONIKI)
103.79797148560792,1.20466829910309,SINGAPORE_11,SIN_18,SGP,1845.0,POINT (103.7979714856079 1.20466829910309),
126.62149371099076,37.46666666669992,INCHEON,INC_4,KOR,348.0,POINT (126.6214937109908 37.46666666669992),
-118.23201610792093,33.75665037621388,LONG BEACH_2,LON_10,USA,878.0,POINT (-118.2320161079209 33.75665037621388),LONG BEACH_2
55.36919891973013,25.36049391651401,SHARJAH_2,SHA_8,ARE,226.0,POINT (55.36919891973013 25.36049391651401),
119.41492672690364,35.11846068272951,ANDONGWEI_1,AND_15,CHN,269.0,POINT (119.4149267269036 35.11846068272951),
146.98176428223445,-6.738125276485787,LAE_1,LAE_1,PNG,269.0,POINT (146.9817642822345 -6.738125276485787),
-5.399664683372089,36.17666392653962,SAN ROQUE_1,SAN_66,ESP,486.0,POINT (-5.399664683372089 36.17666392653962),
37.50439827003924,47.05443012658228,MARIUPOL_1,MAR_39,UKR,227.0,POINT (37.50439827003924 47.05443012658228),
100.57921453988816,13.700247768576268,KHLONG TOEI,KHL_2,THA,1430.0,POINT (100.5792145398882 13.70024776857627),
118.00410365041864,24.4476553157586,XIAMEN_3,XIA_9_1,CHN,870.0,POINT (118.0041036504186 24.4476553157586),
121.2677632992535,39.57760595853004,JINZHOU_2_1,JIN_8_1,CHN,234.0,POINT (121.2677632992535 39.57760595853004),JINZHOU_3_1
57.49169442782012,-20.140812034557047,PORT LOUIS_1,POR_60,MUS,689.0,POINT (57.49169442782012 -20.14081203455705),PORT LOUIS_1
139.68254794094128,35.43954768012365,YOKOHAMA_4,YOK_6,JPN,741.0,POINT (139.6825479409413 35.43954768012365),YOKOHAMA
-66.94854646825699,10.603266706362003,MAIQUETIA,MAI_3,VEN,125.0,POINT (-66.94854646825699 10.603266706362),
129.06261339307926,35.12492800149387,BUSAN_2,BUS_9,KOR,867.0,POINT (129.0626133930793 35.12492800149387),
10.054669791666072,57.04726383929127,KLARUP,KLA_7,DNK,89.0,POINT (10.05466979166607 57.04726383929127),
-21.8549661316394,64.14905468566695,REYKJAVIK_1,REY_1,ISL,380.0,POINT (-21.8549661316394 64.14905468566695),
133.72089697771838,34.50619716664359,KURASHIKI_1,KUR_6,JPN,364.0,POINT (133.7208969777184 34.50619716664359),MIZUSHIMA
130.82214627270906,33.914131909096376,KITAKYUSHU_7,KIT_12,JPN,105.0,POINT (130.8221462727091 33.91413190909638),
4.593999846491053,51.683108552630266,KLUNDERT_2,KLU_2,NLD,176.0,POINT (4.593999846491053 51.68310855263027),
119.0352006158464,38.13250487923539,HEKOU_4,HEK_4,CHN,164.0,POINT (119.0352006158464 38.13250487923539),
120.30264845962118,37.651784924243934,LONGGANG_3,LON_11,CHN,321.0,POINT (120.3026484596212 37.65178492424393),
-95.0177528152099,29.611374596496148,SHOREACRES,SHO_4,USA,781.0,POINT (-95.0177528152099 29.61137459649615),
117.770907946564,39.04709461893941,CHENGTOUGU_2,CHE_9,CHN,170.0,POINT (117.770907946564 39.04709461893941),
3.765828880413212,51.34021216521878,TERNEUZEN_1,TER,NLD,230.0,POINT (3.765828880413212 51.34021216521878),
-40.329496412330286,-20.323908613766235,VITORIA_1,VIT_2,BRA,327.0,POINT (-40.32949641233029 -20.32390861376624),VITORIA
11.827766612984204,-4.779117840067652,POINTE-NOIRE_1,POI_4,COG,752.0,POINT (11.8277666129842 -4.779117840067652),POINTE NOIRE
9.86032305727766,2.726842226516028,KRIBI_3,KRI_6,CMR,100.0,POINT (9.860323057277659 2.726842226516028),
103.51071603496342,10.648309939300056,SIHANOUKVILLE_4,SIH_5,KHM,530.0,POINT (103.5107160349634 10.64830993930006),
131.87034398334,43.09183520000101,VLADIVOSTOK_2,VLA_2,RUS,706.0,POINT (131.87034398334 43.09183520000101),
-70.01790656295024,18.42114089981913,BAJOS DE HAINA_1,BAJ_1,DOM,472.0,POINT (-70.01790656295024 18.42114089981913),
134.81970148763264,34.7174745880174,KAKOGAWACHO-HONMACHI,KAK_4,JPN,268.0,POINT (134.8197014876326 34.7174745880174),HIGASHI-HARIMA
118.72328223931795,24.817470871794363,BAIQI,BAI_4,CHN,226.0,POINT (118.723282239318 24.81747087179436),
139.22284296575006,37.968369779404426,SHIBATA_1,SHI_19,JPN,204.0,POINT (139.2228429657501 37.96836977940443),
-83.07714130433173,10.006016986238514,LIMON_1,LIM_4,CRI,376.0,POINT (-83.07714130433173 10.00601698623851),PUERTO MOIN
103.64576919676378,1.278004569619093,SINGAPORE_12,SIN_19,SGP,1137.0,POINT (103.6457691967638 1.278004569619093),
10.75465254513179,59.88623638610108,OSLO_1,OSL_1,NOR,196.0,POINT (10.75465254513179 59.88623638610108),
12.692699943820228,56.02930735018256,HELSINGBORG_2,HEL_9,SWE,221.0,POINT (12.69269994382023 56.02930735018256),HELSINGBORG_1
101.35676668542024,3.021911465138678,KLANG_2,KLA_8,MYS,498.0,POINT (101.3567666854202 3.021911465138678),
101.35652566533386,3.04054049293739,KLANG_3,KLA_9,MYS,497.0,POINT (101.3565256653339 3.04054049293739),
139.85934350325107,35.36152134750057,KIMITSU,KIM_6,JPN,590.0,POINT (139.8593435032511 35.36152134750057),
88.08559975981336,22.02394034119985,HALDIA_2,HAL_8,IND,502.0,POINT (88.08559975981336 22.02394034119985),HALDIA_2
-51.3742427747091,-29.90106945527443,CANOAS,CAN_6,BRA,109.0,POINT (-51.3742427747091 -29.90106945527443),
70.22281387350131,23.033433532191243,KANDLA_2,KAN_10,IND,621.0,POINT (70.22281387350131 23.03343353219124),
9.872734441595304,37.26744555327534,BIZERTE_2,BIZ_2,TUN,145.0,POINT (9.872734441595304 37.26744555327534),BIZERTE_2
120.95531126789254,31.76925105186483,XINGANG_2,XIN_6,CHN,610.0,POINT (120.9553112678925 31.76925105186483),
27.153697011529324,38.44509198440869,IZMIR_2,IZM_4,TUR,523.0,POINT (27.15369701152932 38.44509198440869),IZMIR
-70.39942226822419,-23.07329048456157,ANTOFAGASTA_1,ANT_12,CHL,618.0,POINT (-70.39942226822419 -23.07329048456157),
-104.2977580451466,19.06612963628945,TAPEIXTLES,TAP_1,MEX,1138.0,POINT (-104.2977580451466 19.06612963628945),
51.55041575223707,24.892480067704568,UMM SA'ID_1,UMM_5,QAT,149.0,POINT (51.55041575223707 24.89248006770457),
51.57580893655771,24.927156637567087,UMM SA'ID_2,UMM_6,QAT,357.0,POINT (51.57580893655771 24.92715663756709),UMM SA'ID
47.92201585987881,29.35105784904325,ASH SHAMIYAH_1,ASH_7,KWT,341.0,POINT (47.92201585987881 29.35105784904325),
49.69462145808279,27.07861587329964,AL JUBAYL_2,AL _32,SAU,1021.0,POINT (49.69462145808279 27.07861587329964),
80.34544030763757,13.273090661234956,KATTIVAKKAM_2,KAT_6,IND,305.0,POINT (80.34544030763757 13.27309066123496),KATTIVAKKAM
121.89681159469554,29.9356891428258,XIAPU,XIA_10_1,CHN,595.0,POINT (121.8968115946955 29.9356891428258),
-95.1120924654822,29.741347720167315,CHANNELVIEW,CHA_20,USA,1757.0,POINT (-95.11209246548221 29.74134772016732),
-96.55122231391104,28.644169749878746,PORT LAVACA_1,POR_61,USA,97.0,POINT (-96.55122231391104 28.64416974987875),PORT LAVACA_1
144.91240871642964,-37.81723394062378,YARRAVILLE,YAR_2_1,AUS,694.0,POINT (144.9124087164296 -37.81723394062378),
174.0339302192363,-39.05617470468542,NEW PLYMOUTH_1,NEW_6,NZL,147.0,POINT (174.0339302192363 -39.05617470468542),PORT TARANAKI
72.94465411289627,18.952987243160955,URAN_2,URA_2,IND,993.0,POINT (72.94465411289627 18.95298724316095),URAN_5
105.95678233451603,-6.011101043277972,CURUG_1,CUR_2,IDN,501.0,POINT (105.956782334516 -6.011101043277972),
114.27342568633574,22.57181552301096,MEISHA,MEI,CHN,835.0,POINT (114.2734256863357 22.57181552301096),MEISHA
151.77318513705643,-32.89388387367129,CARRINGTON_1,CAR_16,AUS,421.0,POINT (151.7731851370564 -32.89388387367129),
-81.10753513461378,-5.081205729573357,PAITA_1,PAI_3,PER,158.0,POINT (-81.10753513461378 -5.081205729573357),
-95.00247218239193,29.68144897266416,LA PORTE,LA _13,USA,382.0,POINT (-95.00247218239193 29.68144897266416),
-76.54944700458037,39.248815472176695,DUNDALK_1,DUN_5,USA,878.0,POINT (-76.54944700458037 39.24881547217669),
122.14244356439104,29.94712438432884,ZHOUSHAN_1,ZHO,CHN,567.0,POINT (122.142443564391 29.94712438432884),
106.7488574932976,10.699752890838836,NHA BE_1,NHA_3,VNM,252.0,POINT (106.7488574932976 10.69975289083884),
21.546340885853645,57.40126125968308,VENTSPILS_1,VEN_4,LVA,354.0,POINT (21.54634088585365 57.40126125968308),
176.92097126661997,-39.476308766676,NAPIER_1,NAP_4,NZL,173.0,POINT (176.92097126662 -39.476308766676),
-72.9896587442087,-36.70758745805194,PENCO_1,PEN_7,CHL,195.0,POINT (-72.9896587442087 -36.70758745805194),LIRQUEN
117.57910070104724,23.738146646863846,DONGLIN,DON_7,CHN,129.0,POINT (117.5791007010472 23.73814664686385),
132.8948719872231,42.81857090483135,NAKHODKA_1,NAK_2,RUS,175.0,POINT (132.8948719872231 42.81857090483135),
118.57089323609443,-20.315804057843465,PORT HEDLAND_1,POR_62,AUS,207.0,POINT (118.5708932360944 -20.31580405784347),PORT HEDLAND
116.11750407052938,6.070750768916719,KOTA KINABALU_2,KOT_9,MYS,387.0,POINT (116.1175040705294 6.070750768916719),KOTA KINABALU_1
100.3602864906579,5.418203132485646,BUTTERWORTH,BUT_1,MYS,570.0,POINT (100.3602864906579 5.418203132485646),BUTTERWORTH
131.66544002828817,33.2620912994356,TSURUSAKI_1,TSU_5,JPN,179.0,POINT (131.6654400282882 33.2620912994356),
36.19080470481201,36.78064456748202,YAKACIK_1,YAK_3,TUR,182.0,POINT (36.19080470481201 36.78064456748202),
-40.05755811320568,-19.841964056616984,ARACRUZ,ARA_2,BRA,140.0,POINT (-40.05755811320568 -19.84196405661698),ARACRUZ
-46.338879003193554,-23.922662986994425,SANTOS_1,SAN_67,BRA,1388.0,POINT (-46.33887900319355 -23.92266298699442),
-95.03184624902148,29.728666352225087,BAYTOWN_2,BAY_9,USA,111.0,POINT (-95.03184624902148 29.72866635222509),BAYTOWN_2
25.1931426146798,60.21695828820276,VANTAA,VAN_5,FIN,441.0,POINT (25.1931426146798 60.21695828820276),
-95.28371269229692,29.74340269231936,GALENA PARK_1,GAL_6,USA,339.0,POINT (-95.28371269229692 29.74340269231936),
112.675941327711,-7.174615078088428,GRESIK_1,GRE_9,IDN,406.0,POINT (112.675941327711 -7.174615078088428),
-8.629258162377766,33.12703591719016,MOULAY ABDALLAH_1,MOU_4,MAR,879.0,POINT (-8.629258162377766 33.12703591719016),MOULAY ABDALLAH
125.66484968954164,7.145808930153855,BABAK,BAB_2_1,PHL,63.0,POINT (125.6648496895416 7.145808930153855),BABAK_1
27.50499442424182,40.96200845454727,TEKIRDAG_1,TEK_1,TUR,141.0,POINT (27.50499442424182 40.96200845454727),
106.76059619051792,10.682434851188429,NHA BE_2,NHA_4,VNM,188.0,POINT (106.7605961905179 10.68243485118843),
-8.845955220720727,37.9319784572099,SINES_2,SIN_20,PRT,607.0,POINT (-8.845955220720727 37.9319784572099),SINES_2
10.040617087919784,59.03901959707031,LARVIK_1,LAR_9,NOR,133.0,POINT (10.04061708791978 59.03901959707031),LARVIK_1
100.36288093189218,5.39662148672075,BUTTERWORTH_1,BUT_2,MYS,155.0,POINT (100.3628809318922 5.39662148672075),
136.804350119289,35.02671799875299,KANIE_2,KAN_11,JPN,864.0,POINT (136.804350119289 35.02671799875299),
121.2301820941174,31.637871744952047,FUQIAO,FUQ,CHN,477.0,POINT (121.2301820941174 31.63787174495205),
-9.055833952257428,52.64518763513293,ASKEATON_1,ASK_3,IRL,59.0,POINT (-9.055833952257428 52.64518763513293),AUGHINISH ISLAND
39.63058539096696,-4.049707744666096,MOMBASA_2,MOM_3,KEN,782.0,POINT (39.63058539096696 -4.049707744666096),
-4.024533773148542,5.315706932869865,ABIDJAN_1,ABI,CIV,125.0,POINT (-4.024533773148542 5.315706932869865),ABIDJAN_1
140.38873408134108,-8.478241426920622,MUTING,MUT_3,IDN,86.0,POINT (140.3887340813411 -8.478241426920622),
135.58103305077265,-3.230531466618834,NABIRE_1_1,NAB_1_1,IDN,74.0,POINT (135.5810330507726 -3.230531466618834),
25.684398125216195,-33.80162323585929,PORT ELIZABETH_3,POR_63,ZAF,630.0,POINT (25.68439812521619 -33.80162323585929),PORT ELIZABETH_1
153.16643949895854,-27.377279924183064,WYNNUM,WYN_1,AUS,891.0,POINT (153.1664394989585 -27.37727992418306),
25.415001794871007,64.99771820512886,OULU_1,OUL_1,FIN,159.0,POINT (25.41500179487101 64.99771820512886),
24.51403938420668,65.66587550195632,KEMI_2,KEM_5,FIN,176.0,POINT (24.51403938420668 65.66587550195632),
29.693560718020446,59.937076567099766,LOMONOSOV_1,LOM_5,RUS,190.0,POINT (29.69356071802045 59.93707656709977),
36.19367831121875,36.68917868395565,DENIZCILER,DEN_1,TUR,544.0,POINT (36.19367831121875 36.68917868395565),
130.88274296667998,33.894861200002005,KITAKYUSHU_8,KIT_13,JPN,52.0,POINT (130.88274296668 33.894861200002),
106.8136733874948,10.778809291438495,QUAN HAI_1,QUA_4,VNM,196.0,POINT (106.8136733874948 10.7788092914385),
130.8249580718627,33.931639183013715,KITAKYUSHU_9,KIT_14,JPN,64.0,POINT (130.8249580718627 33.93163918301371),
3.349120324355447,6.433587513561394,APAPA_1,APA_2,NGA,737.0,POINT (3.349120324355447 6.433587513561394),
-81.28132505968297,-4.57344396313397,TALARA_1,TAL_6,PER,177.0,POINT (-81.28132505968297 -4.57344396313397),
-89.83998825274301,13.575969705148696,ACAJUTLA_2,ACA_5,SLV,260.0,POINT (-89.83998825274301 13.5759697051487),ACAJUTLA_3
-94.79233635420566,29.31295040637667,GALVESTON_1,GAL_7,USA,288.0,POINT (-94.79233635420566 29.31295040637667),GALVESTON
-94.07686797197265,30.07660469635581,BEAUMONT_1,BEA_6,USA,165.0,POINT (-94.07686797197265 30.07660469635581),BEAUMONT_1
26.91063231831732,60.42068215004949,KOTKA_2,KOT_10,FIN,459.0,POINT (26.91063231831732 60.42068215004949),
31.99618829960047,46.947082208336056,MYKOLAYIV_1,MYK_4,UKR,372.0,POINT (31.99618829960047 46.94708220833606),NIKOLAYEV
29.430730085670543,40.69171060747943,TASKOPRU,TAS_3,TUR,338.0,POINT (29.43073008567054 40.69171060747943),
29.27000102666864,40.85611539334119,PENDIK,PEN_8,TUR,873.0,POINT (29.27000102666864 40.85611539334119),
117.76142082123113,38.94738017210511,TANGGU_3,TAN_16,CHN,357.0,POINT (117.7614208212311 38.94738017210511),
139.72977542412724,35.49828927271819,KAWASAKI_4,KAW_4,JPN,219.0,POINT (139.7297754241272 35.49828927271819),
3.267528509329086,6.429233452836926,FESTAC TOWN,FES,NGA,185.0,POINT (3.267528509329086 6.429233452836926),
-68.91449224461935,12.11475686827742,WILLEMSTAD_3,WIL_4,CUW,187.0,POINT (-68.91449224461935 12.11475686827742),WILLEMSTAD_3
-62.30624213889838,-38.784340500001655,BAHIA BLANCA_2,BAH_4,ARG,186.0,POINT (-62.30624213889838 -38.78434050000165),
-58.91141065421335,-34.16968456896416,CAMPANA_1,CAM_9,ARG,89.0,POINT (-58.91141065421335 -34.16968456896416),
-10.796332524192572,6.342930067733085,MONROVIA_1,MON_12,LBR,168.0,POINT (-10.79633252419257 6.342930067733085),MONROVIA_1
35.535497304347125,33.90911314251157,JDAIDET EL MATN_1,JDA_1,LBN,409.0,POINT (35.53549730434712 33.90911314251157),BEIRUT_1
29.79469799676269,31.14270883050504,ALEXANDRIA_6,ALE_8,EGY,767.0,POINT (29.79469799676269 31.14270883050504),ALEXANDRIA
40.667354767005286,-14.540811783552078,NACALA_1,NAC,MOZ,170.0,POINT (40.66735476700529 -14.54081178355208),NACALA_1
21.10151350746268,55.72330865671344,KLAIPEDA_3,KLA_10,LTU,230.0,POINT (21.10151350746268 55.72330865671344),
35.76984853118548,35.52802543438745,LATAKIA_1,LAT_2,SYR,115.0,POINT (35.76984853118548 35.52802543438745),LATTAKIA
-17.030262918508132,20.828532261446707,NOUADHIBOU_1,NOU_5,MRT,157.0,POINT (-17.03026291850813 20.82853226144671),
-77.06666476938588,3.894811332810809,BUENAVENTURA_1,BUE_2,COL,179.0,POINT (-77.06666476938588 3.894811332810809),PORT OF SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA
-43.2076348087508,-22.87866139342948,RIO DE JANEIRO_1,RIO_11,BRA,421.0,POINT (-43.2076348087508 -22.87866139342948),
-46.29586801059671,-23.96175319660348,SANTOS_2,SAN_68,BRA,832.0,POINT (-46.29586801059671 -23.96175319660348),
-93.97045809395306,29.849266872950224,PORT ARTHUR_2,POR_64,USA,141.0,POINT (-93.97045809395306 29.84926687295022),
115.75456603666818,-32.23439769912568,KWINANA_1,KWI_1,AUS,399.0,POINT (115.7545660366682 -32.23439769912568),
150.88873736382033,-34.45452080065065,CONISTON,CON_5,AUS,427.0,POINT (150.8887373638203 -34.45452080065065),
115.74673288285214,-32.04369434244555,NORTH FREMANTLE,NOR_13,AUS,658.0,POINT (115.7467328828521 -32.04369434244555),
147.11317095082055,-9.428574957264615,PORT MORESBY_1,POR_65,PNG,171.0,POINT (147.1131709508205 -9.428574957264615),
-117.11860393259872,32.65096236255539,NATIONAL CITY,NAT_3,USA,153.0,POINT (-117.1186039325987 32.65096236255539),
